title,url,date_published,snippet,body,text
"Marcus Smart, Mikal Bridges top NBA All-Defensive first team",https://apnews.com/0e0cd47bf7962a3d17e2c5133afa78a3,2022-05-21T00:39:17Z,"Defensive Player of the Year Marcus Smart of the Boston Celtics was the leading vote-getter for the All-Defensive first team, with Mikal Bridges of the Phoenix Suns joining him as the other guard. Former Defensive Players of the Year Rudy…","NEW YORK (AP) Defensive Player of the Year Marcus Smart of the Boston Celtics was the leading vote-getter for the All-Defensive first team, with Mikal Bridges of the Phoenix Suns joining him as the o… [+1357 chars]",marcus smart mikal bridges top nba all defensive first team defensive player of the year marcus smart of the boston celtics was the leading vote getter for the all defensive first team with mikal bridges of the phoenix suns joining him as the other guard former defensive players of the year rudy new york defensive player of the year marcus smart of the boston celtics was the leading vote getter for the all defensive first team with mikal bridges of the phoenix suns joining him as the o 
Curry's diagnosis for Game 4 of finals: 'I am going to play',https://apnews.com/fb42cfa1383bb48f0e6e321768319688,2022-06-10T02:25:11Z,Golden State Warriors star Stephen Curry says there's no doubt that he'll play in Game 4 of the NBA Finals against Boston. The two-time NBA MVP injured his ankle late in Game 3. Boston won 116-100 to take a 2-1…,"By JIMMY GOLEN - AP Sports Writer
BOSTON (AP) Even as he lay on the court, with 240-pound Celtics center Al Horford on top of his recently recovered left ankle, Stephen Curry knew what was wrong.
A… [+5440 chars]",curry s diagnosis for game 4 of finals i am going to play golden state warriors star stephen curry says there s no doubt that he ll play in game 4 of the nba finals against boston the two time nba mvp injured his ankle late in game 3 boston won 116 100 to take a 2 1 by jimmy golen ap sports writer boston even as he lay on the court with 240 pound celtics center al horford on top of his recently recovered left ankle stephen curry knew what was wrong a 
Three Warriors make progress toward NBA Finals returns,https://apnews.com/3f6806682cc8f51eb8999dfb7f58d222,2022-05-29T21:42:33Z,Gary Payton II is expected to return for the Golden State Warriors at some point during the NBA Finals from a broken left elbow that he injured when Grizzlies star Dillon Brooks committed a hard foul across Payton’s head on…,"By JANIE McCAULEY - AP Sports Writer
SAN FRANCISCO (AP) Gary Payton II is expected to return for the Golden State Warriors at some point during the NBA Finals from a broken left elbow that he injure… [+1887 chars]",three warriors make progress toward nba finals returns gary payton ii is expected to return for the golden state warriors at some point during the nba finals from a broken left elbow that he injured when grizzlies star dillon brooks committed a hard foul across payton s head on by janie mccauley ap sports writer san francisco gary payton ii is expected to return for the golden state warriors at some point during the nba finals from a broken left elbow that he injure 
Silver says NBA likes 'parity of opportunity' for its teams,https://apnews.com/ba842cca51b3ccd9e8c59940ce4548a7,2022-06-03T01:37:11Z,"Over the last three seasons, six franchises have reached the NBA Finals. The league has seen five Eastern Conference champions in the last five seasons. This will be the fourth consecutive year that the team which hoists the trophy won’t…","By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) Over the last three seasons, six franchises have reached the NBA Finals. The league has seen five Eastern Conference champions in the last f… [+6396 chars]",silver says nba likes parity of opportunity for its teams over the last three seasons six franchises have reached the nba finals the league has seen five eastern conference champions in the last five seasons this will be the fourth consecutive year that the team which hoists the trophy won t by tim reynolds ap basketball writer san francisco over the last three seasons six franchises have reached the nba finals the league has seen five eastern conference champions in the last f 
Warriors beat Mavericks 120-110 to return to NBA Finals,https://apnews.com/3fe45e8158653547bb782fe769242a60,2022-05-27T03:25:51Z,Klay Thompson shimmied his way to 32 points and the Golden State Warriors advanced to their sixth NBA Finals in the past eight seasons by beating the Dallas Mavericks 120-110 in Game 5 of the Western Conference finals. Thompson scored…,"By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) Klay Thompson shimmied his way to 32 points and the Golden State Warriors advanced to their sixth NBA Finals in the past eight seasons by beating … [+3359 chars]",warriors beat mavericks 120 110 to return to nba finals klay thompson shimmied his way to 32 points and the golden state warriors advanced to their sixth nba finals in the past eight seasons by beating the dallas mavericks 120 110 in game 5 of the western conference finals thompson scored by josh dubow ap sports writer san francisco klay thompson shimmied his way to 32 points and the golden state warriors advanced to their sixth nba finals in the past eight seasons by beating 
"NBA fines Mavs $100,000 for 3rd bench violation in playoffs",https://apnews.com/171b1c7a09da7d977562ad6162c49102,2022-05-22T18:30:25Z,"The NBA has fined the Dallas Mavericks a third time in the playoffs because of violations of rules regarding their bench. The fine has doubled each time. The latest is $100,000 after Game 2 of the Western Conference finals at…","DALLAS (AP) The NBA fined the Dallas Mavericks for a third time in the playoffs on Sunday because of violations of rules regarding their bench.
The fine has doubled each time, with the latest at $10… [+2526 chars]",nba fines mavs 100 000 for 3rd bench violation in playoffs the nba has fined the dallas mavericks a third time in the playoffs because of violations of rules regarding their bench the fine has doubled each time the latest is 100 000 after game 2 of the western conference finals at dallas the nba fined the dallas mavericks for a third time in the playoffs on sunday because of violations of rules regarding their bench the fine has doubled each time with the latest at 10 
"Al Horford's wait over, NBA Finals moment looms with Celtics",https://apnews.com/a20a73245ab5ab8626535f9a36cedf33,2022-05-30T16:45:37Z,Al Horford is turning 36 this week. He also has something else to celebrate. He's going to the NBA Finals for the first time. He's the oldest player by far on the Boston Celtics' roster. He has played more playoff…,"By TIM REYNOLDS - AP Basketball Writer
MIAMI (AP) The game was over. So, finally, was Al Horfords journey. He grabbed what would be the final rebound of the Eastern Conference finals, threw the ball… [+4576 chars]",al horford s wait over nba finals moment looms with celtics al horford is turning 36 this week he also has something else to celebrate he s going to the nba finals for the first time he s the oldest player by far on the boston celtics roster he has played more playoff by tim reynolds ap basketball writer miami the game was over so finally was al horfords journey he grabbed what would be the final rebound of the eastern conference finals threw the ball 
Winning Wiggins: Warriors All-Star shining in NBA Finals,https://apnews.com/602c684a659c78e630cc24e7d9927740,2022-06-15T21:26:19Z,"Andrew Wiggins’ critics always focused on what they thought he wasn’t. Not driven enough to be the No. 1 pick in the draft, they said. Just not good enough to be an All-Star starter, they argued. One more victory by…","By BRIAN MAHONEY - AP Basketball Writer
BOSTON (AP) Andrew Wiggins critics always focused on what they thought he wasnt.
Not driven enough to be the No. 1 pick in the draft, they said. Just not goo… [+5311 chars]",winning wiggins warriors all star shining in nba finals andrew wiggins critics always focused on what they thought he wasn t not driven enough to be the no 1 pick in the draft they said just not good enough to be an all star starter they argued one more victory by by brian mahoney ap basketball writer boston andrew wiggins critics always focused on what they thought he wasnt not driven enough to be the no 1 pick in the draft they said just not goo 
Celtics take bitter with sweet after losing in NBA Finals,https://apnews.com/ceac0b7e1fd918a457847356b0812484,2022-06-17T19:55:29Z,"The Celtics made an NBA Finals run nobody saw coming, going from a team that was three games under .500 in January to within two victories of winning the franchise’s 18th championship. Having those hopes disappear in the haze of…","By KYLE HIGHTOWER - AP Sports Writer
BOSTON (AP) The Celtics made an NBA Finals run nobody saw coming, rising from a team that was three games under .500 in early January under a first-time head coa… [+4510 chars]",celtics take bitter with sweet after losing in nba finals the celtics made an nba finals run nobody saw coming going from a team that was three games under 500 in january to within two victories of winning the franchise s 18th championship having those hopes disappear in the haze of by kyle hightower ap sports writer boston the celtics made an nba finals run nobody saw coming rising from a team that was three games under 500 in early january under a first time head coa 
Connelly wants to push Timberwolves into NBA upper echelon,https://apnews.com/01f9383665c7795641b297252d91d72f,2022-05-31T22:10:20Z,The Minnesota Timberwolves are riding the momentum of a return to the NBA playoffs and determined to further elevate their long-struggling franchise. New president of basketball operations Tim Connelly is the latest step in the process. He was lured away…,"By DAVE CAMPBELL - AP Sports Writer
MINNEAPOLIS (AP) Riding the momentum of a return to the NBA playoffs, the leaders of the Minnesota Timberwolves are determined to further elevate a franchise long… [+4201 chars]",connelly wants to push timberwolves into nba upper echelon the minnesota timberwolves are riding the momentum of a return to the nba playoffs and determined to further elevate their long struggling franchise new president of basketball operations tim connelly is the latest step in the process he was lured away by dave campbell ap sports writer minneapolis riding the momentum of a return to the nba playoffs the leaders of the minnesota timberwolves are determined to further elevate a franchise long 
Grueling playoffs take toll on Celtics in NBA Finals,https://apnews.com/ae6380d80119eeaf8ac90cc2b9db2d2f,2022-06-14T18:40:51Z,The wear and tear from back-to-back seven-game series seems to be taking its toll on the Boston Celtics at the worst possible time. Tired legs have led to shots falling short down the stretch in back-to-back losses that have left…,"By JOSH DUBOW - AP Sports Writer
SAN FRANCISCO (AP) The wear and tear from back-to-back seven-game series seems to be taking its toll on the Boston Celtics at the worst possible time.
Tired legs ha… [+4671 chars]",grueling playoffs take toll on celtics in nba finals the wear and tear from back to back seven game series seems to be taking its toll on the boston celtics at the worst possible time tired legs have led to shots falling short down the stretch in back to back losses that have left by josh dubow ap sports writer san francisco the wear and tear from back to back seven game series seems to be taking its toll on the boston celtics at the worst possible time tired legs ha 
'We is not done': NBA champion Warriors already looking ahead,https://apnews.com/0ee4bc1ceae824068efa885dea756e2a,2022-06-17T20:13:24Z,"The goal was enormous: Return to the NBA’s mountaintop. And now with that monumental task complete, the NBA champion Golden State Warriors already have a new target: staying up there for a while. The victory cigars hadn’t been extinguished after…","By TIM REYNOLDS - AP Basketball Writer
The goal was enormous: Return to the NBAs mountaintop.
And now with that monumental task complete, the NBA champion Golden State Warriors already have a new t… [+5277 chars]", we is not done nba champion warriors already looking ahead the goal was enormous return to the nba s mountaintop and now with that monumental task complete the nba champion golden state warriors already have a new target staying up there for a while the victory cigars hadn t been extinguished after by tim reynolds ap basketball writer the goal was enormous return to the nbas mountaintop and now with that monumental task complete the nba champion golden state warriors already have a new t 
"Warriors win 109-100, take 3-0 lead over Mavs in West finals",https://apnews.com/ed6430dd5f5ef1a550b71f04b776f7d9,2022-05-23T03:58:04Z,"DALLAS (AP) — Stephen Curry scored 31 points, Andrew Wiggins added 27 while posterizing Luka Doncic on a dunk and the Golden State Warriors beat the Dallas Mavericks 109-100 Sunday night for a 3-0 lead in the Western Conference finals.","DALLAS (AP) Stephen Curry scored 31 points, Andrew Wiggins added 27 while posterizing Luka Doncic on a dunk and the Golden State Warriors beat the Dallas Mavericks 109-100 Sunday night for a 3-0 lead… [+970 chars]",warriors win 109 100 take 3 0 lead over mavs in west finals dallas stephen curry scored 31 points andrew wiggins added 27 while posterizing luka doncic on a dunk and the golden state warriors beat the dallas mavericks 109 100 sunday night for a 3 0 lead in the western conference finals dallas stephen curry scored 31 points andrew wiggins added 27 while posterizing luka doncic on a dunk and the golden state warriors beat the dallas mavericks 109 100 sunday night for a 3 0 lead 
The Finals matchup: Celtics vs. Warriors for NBA title,https://apnews.com/09bb5ca2113a4cbff67dc7ddf81c8b75,2022-05-30T03:32:03Z,"Somewhere, Gregg Popovich must be pleased. cIme Udoka and Steve Kerr both played for Popovich with of the San Antonio Spurs, both served as assistant coaches under him, and neither makes any effort to hide the affinity they have for…","By TIM REYNOLDS - AP Basketball Writer
MIAMI (AP) Somewhere, Gregg Popovich must be pleased.
Ime Udoka and Steve Kerr both played for Popovich with of the San Antonio Spurs, both served as assistan… [+4835 chars]",the finals matchup celtics vs warriors for nba title somewhere gregg popovich must be pleased cime udoka and steve kerr both played for popovich with of the san antonio spurs both served as assistant coaches under him and neither makes any effort to hide the affinity they have for by tim reynolds ap basketball writer miami somewhere gregg popovich must be pleased ime udoka and steve kerr both played for popovich with of the san antonio spurs both served as assistan 
Analysis: NBA Finals moment is not too big for the Celtics,https://apnews.com/f7fc1e91892b0d95c4c8db20eb10cd64,2022-06-09T06:06:12Z,Stephen Curry tried one of his patented floaters from the left side of the rim. Klay Thompson tried a layup from nearly the same spot a few minutes later. Slightly different shots from the Golden State Warriors in the fourth…,"By TIM REYNOLDS - AP Basketball Writer
Stephen Curry tried one of his patented floaters from the left side of the rim. Klay Thompson tried a layup from nearly the same spot a few minutes later.
Sli… [+5538 chars]",analysis nba finals moment is not too big for the celtics stephen curry tried one of his patented floaters from the left side of the rim klay thompson tried a layup from nearly the same spot a few minutes later slightly different shots from the golden state warriors in the fourth by tim reynolds ap basketball writer stephen curry tried one of his patented floaters from the left side of the rim klay thompson tried a layup from nearly the same spot a few minutes later sli 
"NBA Finals, season on schedule thanks to replacement players",https://apnews.com/976d7006d2fe1f447e00d73568148bfe,2022-06-06T19:18:08Z,The NBA commissioner pondered pausing this season when the virus numbers were at their worst for many teams. Adam Silver didn't. And with more than a few huge assists from unexpected players the league as able to continue playing and…,"By TIM REYNOLDS - AP Basketball Writer
Adam Silver was on his phone constantly in late December. At that time, the NBA had more than 100 players sidelined by virus-related issues, along with some he… [+6561 chars]",nba finals season on schedule thanks to replacement players the nba commissioner pondered pausing this season when the virus numbers were at their worst for many teams adam silver didn t and with more than a few huge assists from unexpected players the league as able to continue playing and by tim reynolds ap basketball writer adam silver was on his phone constantly in late december at that time the nba had more than 100 players sidelined by virus related issues along with some he 
NBA prospects see value of college despite other options,https://apnews.com/87ebe015ce055ed4fa499ac8d18337e6,2022-05-19T23:16:38Z,TyTy Washington Jr. says he gained invaluable experience playing at Kentucky this past season. He's banking on what he learned at the college level to help him make the jump to the NBA. The college game can offer opportunities that…,"By ANDREW SELIGMAN - AP Sports Writer
CHICAGO (AP) TyTy Washington Jr. remembers being in awe gazing at the banners in Madison Square Garden as he watched the New York Knicks meet the Cleveland Cava… [+5955 chars]",nba prospects see value of college despite other options tyty washington jr says he gained invaluable experience playing at kentucky this past season he s banking on what he learned at the college level to help him make the jump to the nba the college game can offer opportunities that by andrew seligman ap sports writer chicago tyty washington jr remembers being in awe gazing at the banners in madison square garden as he watched the new york knicks meet the cleveland cava 
"Ivey, Daniels headline list of point guards in NBA draft",https://apnews.com/ff0c3840f5a4726671e3bcb7e9f2dbbf,2022-06-16T19:19:25Z,Purdue sophomore Jaden Ivey is a top-5 prospect and the top point guard in this year's NBA draft. The 6-foot-4 Ivey was an Associated Press second-team All-American while averaging 17.3 points and 4.9 rebounds for the Boilermakers. His athleticism offers…,"By AARON BEARD - AP Basketball Writer
Jaden Ivey erupted in his second college season into an All-American with explosive athleticism and scoring ability.
Hes the headliner among floor leaders ente… [+6112 chars]",ivey daniels headline list of point guards in nba draft purdue sophomore jaden ivey is a top 5 prospect and the top point guard in this year s nba draft the 6 foot 4 ivey was an associated press second team all american while averaging 17 3 points and 4 9 rebounds for the boilermakers his athleticism offers by aaron beard ap basketball writer jaden ivey erupted in his second college season into an all american with explosive athleticism and scoring ability hes the headliner among floor leaders ente 
"For Jaylen Brown, NBA Finals is bit of a homecoming",https://apnews.com/fae64eded454b4227a4e2a9ca2d0c0b5,2022-06-02T14:00:34Z,"Jaylen Brown is starting the NBA Finals on the road. Except it might seem like a homecoming for him, in a couple of ways. Brown plays for the Boston Celtics, who will visit the Golden State Warriors for Games 1…","By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) Jaylen Brown is starting the NBA Finals on the road. Except it might seem like a homecoming for him, in a couple of ways.
Brown plays for t… [+5842 chars]",for jaylen brown nba finals is bit of a homecoming jaylen brown is starting the nba finals on the road except it might seem like a homecoming for him in a couple of ways brown plays for the boston celtics who will visit the golden state warriors for games 1 by tim reynolds ap basketball writer san francisco jaylen brown is starting the nba finals on the road except it might seem like a homecoming for him in a couple of ways brown plays for t 
Transformative year: Black coaches now lead 50% of NBA teams,https://apnews.com/a62f219027b6cfebf0453ddd6a022d85,2022-06-02T05:53:34Z,"The last 12 months have been a transformative year in the NBA when it comes to diversity among coaches. Eight coaching jobs have been filled by Black candidates. Now, half the league’s franchises have Black head coaches. When teams change…","By TIM REYNOLDS - AP Basketball Writer
SAN FRANCISCO (AP) Its an annual occurrence in the NBA. Teams change head coaches and the roster of candidates who should get those jobs starts getting bandied… [+7210 chars]",transformative year black coaches now lead 50 of nba teams the last 12 months have been a transformative year in the nba when it comes to diversity among coaches eight coaching jobs have been filled by black candidates now half the league s franchises have black head coaches when teams change by tim reynolds ap basketball writer san francisco its an annual occurrence in the nba teams change head coaches and the roster of candidates who should get those jobs starts getting bandied 
Grizzlies keep coach Taylor Jenkins with multiyear deal,https://apnews.com/dfb471dd55ef4f18711947fc98fae45d,2022-06-13T21:18:17Z,The Memphis Grizzlies are keeping coach Taylor Jenkins around after he led them to their highest playoff seed in franchise history. The Grizzlies announced Monday they signed Jenkins to a multiyear contract extension. Terms weren't disclosed. General manager …,"MEMPHIS, Tenn. (AP) The Memphis Grizzlies are making sure to keep coach Taylor Jenkins around after he led them to their highest playoff seed in franchise history.
The Grizzlies announced Monday the… [+1408 chars]",grizzlies keep coach taylor jenkins with multiyear deal the memphis grizzlies are keeping coach taylor jenkins around after he led them to their highest playoff seed in franchise history the grizzlies announced monday they signed jenkins to a multiyear contract extension terms weren t disclosed general manager memphis tenn the memphis grizzlies are making sure to keep coach taylor jenkins around after he led them to their highest playoff seed in franchise history the grizzlies announced monday the 
Ime's way: Celtics' Finals run a product of coach's vision,https://apnews.com/4ee4d04d6aadedf0d75583cc84626a79,2022-06-01T05:19:01Z,The Celtics’ transition from a team that has gone from just outside the top tier of the Eastern Conference to one that's four wins way from the franchise’s 18th NBA championship began the moment Ime Udoka took the microphone at…,"By KYLE HIGHTOWER - AP Sports Writer
BOSTON (AP) The Boston Celtics transition from a team that went from sitting just outside the top tier of the Eastern Conference to being four wins away from the… [+7008 chars]",ime s way celtics finals run a product of coach s vision the celtics transition from a team that has gone from just outside the top tier of the eastern conference to one that s four wins way from the franchise s 18th nba championship began the moment ime udoka took the microphone at by kyle hightower ap sports writer boston the boston celtics transition from a team that went from sitting just outside the top tier of the eastern conference to being four wins away from the 
"Analysis: However it ends, these NBA Finals may be a classic",https://apnews.com/5747655abc096fc3d218ad84784842b3,2022-06-14T06:11:45Z,"The NBA Finals won’t end until Thursday. Or maybe Sunday. But even without a single game decided by single digits through the first five contests, this series is on the brink of going down as a classic. It’s Golden State…","By TIM REYNOLDS - AP Basketball Writer
The series wont end until Thursday, or maybe Sunday. A champion will be crowned, an NBA Finals MVP trophy will be hoisted, one side will spray a few gallons of… [+5855 chars]",analysis however it ends these nba finals may be a classic the nba finals won t end until thursday or maybe sunday but even without a single game decided by single digits through the first five contests this series is on the brink of going down as a classic it s golden state by tim reynolds ap basketball writer the series wont end until thursday or maybe sunday a champion will be crowned an nba finals mvp trophy will be hoisted one side will spray a few gallons of 
Mavericks fined 2nd time for breaking bench rules at Suns,https://apnews.com/275fc4164b986df50697c2100f6bf6d0,2022-05-18T22:31:16Z,"The Dallas Mavericks have been fined $50,000 by the NBA for a second violation of bench decorum during their Western Conference semifinal series against Phoenix. The second fine was twice as much as the first. It was issued after Dallas’…","NEW YORK (AP) The Dallas Mavericks were fined $50,000 by the NBA on Wednesday for a second violation of bench decorum during their Western Conference semifinal series against Phoenix.
The second fin… [+2527 chars]",mavericks fined 2nd time for breaking bench rules at suns the dallas mavericks have been fined 50 000 by the nba for a second violation of bench decorum during their western conference semifinal series against phoenix the second fine was twice as much as the first it was issued after dallas new york the dallas mavericks were fined 50 000 by the nba on wednesday for a second violation of bench decorum during their western conference semifinal series against phoenix the second fin 
Cavaliers promote assistant Buckner to associate head coach,https://apnews.com/cecb25b677c76502388420ad9214ab40,2022-06-13T19:03:21Z,"Cavaliers assistant Greg Buckner has been promoted to associate head coach under J.B. Bickerstaff. Buckner has spent the past two seasons with Cleveland, helping Bickerstaff develop one of the NBA’s youngest teams. The Cavs doubled their win total this past…","CLEVELAND (AP) Cavaliers assistant Greg Buckner has been promoted to associate head coach under J.B. Bickerstaff.
The team announced the promotion Monday.
Buckner has spent the past two seasons wit… [+1041 chars]",cavaliers promote assistant buckner to associate head coach cavaliers assistant greg buckner has been promoted to associate head coach under j b bickerstaff buckner has spent the past two seasons with cleveland helping bickerstaff develop one of the nba s youngest teams the cavs doubled their win total this past cleveland cavaliers assistant greg buckner has been promoted to associate head coach under j b bickerstaff the team announced the promotion monday buckner has spent the past two seasons wit 
"Bulls' Zach LaVine has knee surgery, full recovery expected",https://apnews.com/f27cf927aba6885acd50c9154a566cc7,2022-05-24T22:39:58Z,Chicago Bulls guard Zach Lavine underwent left knee arthroscopic surgery on Tuesday. The team said it was successful and he is expected to make a full recovery. LaVine averaged 24.4 points and made his second straight NBA All-Star team last…,"CHICAGO (AP) Chicago Bulls guard Zach Lavine underwent left knee arthroscopic surgery on Tuesday and the team said it was successful and he is expected to make a full recovery.
LaVine averaged 24.4 … [+1082 chars]",bulls zach lavine has knee surgery full recovery expected chicago bulls guard zach lavine underwent left knee arthroscopic surgery on tuesday the team said it was successful and he is expected to make a full recovery lavine averaged 24 4 points and made his second straight nba all star team last chicago chicago bulls guard zach lavine underwent left knee arthroscopic surgery on tuesday and the team said it was successful and he is expected to make a full recovery lavine averaged 24 4 
Philadelphia 76ers' Joel Embiid has hand surgeries,https://apnews.com/d7b54420370944b73d0a6895fc014166,2022-05-31T16:09:51Z,"Philadelphia 76ers big man Joel Embiid had surgeries for a sprained right thumb and an injury to his left index finger. The 76ers, who were knocked out of the playoffs by the Miami Heat, announced the surgeries on Tuesday. Neither…","PHILADELPHIA (AP) Philadelphia 76ers big man Joel Embiid had surgeries for a sprained right thumb and an injury to his left index finger.
The 76ers, who were knocked out of the playoffs by the Miami… [+906 chars]",philadelphia 76ers joel embiid has hand surgeries philadelphia 76ers big man joel embiid had surgeries for a sprained right thumb and an injury to his left index finger the 76ers who were knocked out of the playoffs by the miami heat announced the surgeries on tuesday neither philadelphia philadelphia 76ers big man joel embiid had surgeries for a sprained right thumb and an injury to his left index finger the 76ers who were knocked out of the playoffs by the miami 
Curry comes up limping after mad scramble in Warriors lost,https://apnews.com/e46e351c008729c9ee56129e0a30a02b,2022-06-09T04:26:26Z,The Golden State Warriors’ last chance at pulling out a comeback victory in Game 3 of the NBA Finals ended during a scramble that went Boston's way with 3½ minutes left that went Boston’s way. Marcus Smart emerged with the…,"By JIMMY GOLEN - AP Sports Writer
BOSTON (AP) Bodies were scattered across the parquet floor with players diving for a loose ball late in Game 3 of the NBA Finals.
Golden State's Stephen Curry emer… [+3190 chars]",curry comes up limping after mad scramble in warriors lost the golden state warriors last chance at pulling out a comeback victory in game 3 of the nba finals ended during a scramble that went boston s way with 3 minutes left that went boston s way marcus smart emerged with the by jimmy golen ap sports writer boston bodies were scattered across the parquet floor with players diving for a loose ball late in game 3 of the nba finals golden state s stephen curry emer 
"Holmgren visits with Magic, as No. 1 pick intrigue builds",https://apnews.com/dde5e85cc308308d487671721169795f,2022-06-17T14:25:44Z,"Gonzaga’s Chet Holmgren was wrapping up a multiday visit with the Orlando Magic. They hold the No. 1 pick in next week’s NBA draft. A person with knowledge of Holmgren’s visit said meetings, interviews and a dinner with team officials…","By TIM REYNOLDS - AP Basketball Writer
ORLANDO, Fla. (AP) Gonzagas Chet Holmgren was wrapping up a multiday visit Friday with the Orlando Magic, who hold the No. 1 pick in next weeks NBA draft.
A p… [+3541 chars]",holmgren visits with magic as no 1 pick intrigue builds gonzaga s chet holmgren was wrapping up a multiday visit with the orlando magic they hold the no 1 pick in next week s nba draft a person with knowledge of holmgren s visit said meetings interviews and a dinner with team officials by tim reynolds ap basketball writer orlando fla gonzagas chet holmgren was wrapping up a multiday visit friday with the orlando magic who hold the no 1 pick in next weeks nba draft a p 
"Heat's Herro out, Celtics' Smart, Williams to be determined",https://apnews.com/07e4a11a74b7f7ca75e44b0d7ffd1d5b,2022-05-27T23:28:18Z,Heat guard Tyler Herro remained sidelined because of a strained left groin as Miami tries to stave off elimination in Game 6 of the Eastern Conference finals. The reigning sixth man of the year hasn’t played since Game 3 of…,"BOSTON (AP) Heat guard Tyler Herro remained sidelined because of a strained left groin as Miami tries to stave off elimination in Game 6 of the Eastern Conference finals Friday night.
The reigning s… [+718 chars]",heat s herro out celtics smart williams to be determined heat guard tyler herro remained sidelined because of a strained left groin as miami tries to stave off elimination in game 6 of the eastern conference finals the reigning sixth man of the year hasn t played since game 3 of boston heat guard tyler herro remained sidelined because of a strained left groin as miami tries to stave off elimination in game 6 of the eastern conference finals friday night the reigning s 
Heat's Tyler Herro (groin) out for Game 5 against Celtics,https://apnews.com/30b3f7382dc5b22a0a87b5ef7d146f2e,2022-05-25T22:47:54Z,Tyler Herro’s strained left groin forced the Miami Heat to rule him out of Game 5 of the Eastern Conference finals against the Boston Celtics on Wednesday night. It was the second consecutive game that Herro has needed to miss…,"MIAMI (AP) Tyler Herro's strained left groin forced the Miami Heat to rule him out of Game 5 of the Eastern Conference finals against the Boston Celtics on Wednesday night.
It was the second consecu… [+724 chars]",heat s tyler herro out for game 5 against celtics tyler herro s strained left groin forced the miami heat to rule him out of game 5 of the eastern conference finals against the boston celtics on wednesday night it was the second consecutive game that herro has needed to miss miami tyler herro s strained left groin forced the miami heat to rule him out of game 5 of the eastern conference finals against the boston celtics on wednesday night it was the second consecu 
Cavaliers hire former Lakers coach Luke Walton as assistant,https://apnews.com/ba9521f5241ada8c08efa96c07f46c1e,2022-05-31T19:17:04Z,The Cleveland Cavaliers have hired former Los Angeles Lakers coach Luke Walton as an assistant under J.B. Bickerstaff. The 42-year-old Walton finished his 11-year NBA playing career with the Cavs in 2012 before getting into coaching. He spent nine years…,"By TOM WITHERS - AP Sports Writer
CLEVELAND (AP) The Cleveland Cavaliers on Tuesday hired former Los Angeles Lakers coach Luke Walton as an assistant under J.B. Bickerstaff.
The 42-year-old Walton … [+2015 chars]",cavaliers hire former lakers coach luke walton as assistant the cleveland cavaliers have hired former los angeles lakers coach luke walton as an assistant under j b bickerstaff the 42 year old walton finished his 11 year nba playing career with the cavs in 2012 before getting into coaching he spent nine years by tom withers ap sports writer cleveland the cleveland cavaliers on tuesday hired former los angeles lakers coach luke walton as an assistant under j b bickerstaff the 42 year old walton 
Curry's 233-game run of made 3-pointers ends in NBA Finals,https://apnews.com/6ef0fd77daa4514068e4a3df67544afe,2022-06-14T04:50:38Z,"For the first time in his career, Stephen Curry couldn’t get a 3-pointer to fall in an NBA postseason game. The Golden State guard was 0 for 9 behind the arc in the Warriors’ 104-94 victory over the Boston Celtics…","SAN FRANCISCO (AP) For the first time in his career, Stephen Curry couldn't get a 3-pointer to fall in an NBA postseason game.
Curry was 0 for 9 behind the arc in the Warriors 104-94 victory over th… [+2280 chars]",curry s 233 game run of made 3 pointers ends in nba finals for the first time in his career stephen curry couldn t get a 3 pointer to fall in an nba postseason game the golden state guard was 0 for 9 behind the arc in the warriors 104 94 victory over the boston celtics san francisco for the first time in his career stephen curry couldn t get a 3 pointer to fall in an nba postseason game curry was 0 for 9 behind the arc in the warriors 104 94 victory over th 
"Curry, Warriors go for sweep of Doncic, Mavs in West finals",https://apnews.com/95c2c80eb5cf7af8118120d7f432e363,2022-05-23T20:03:11Z,"Stephen Curry and the Golden State Warriors have won nine consecutive games in the Western Conference finals. They can make it an even 10, eliminate Luka Doncic and the Dallas Mavericks and return to the NBA Finals with a victory…","By SCHUYLER DIXON - AP Sports Writer
DALLAS (AP) Stephen Curry and the Golden State Warriors have won nine consecutive games in the Western Conference finals.
They can make it an even 10, eliminate… [+4550 chars]",curry warriors go for sweep of doncic mavs in west finals stephen curry and the golden state warriors have won nine consecutive games in the western conference finals they can make it an even 10 eliminate luka doncic and the dallas mavericks and return to the nba finals with a victory by schuyler dixon ap sports writer dallas stephen curry and the golden state warriors have won nine consecutive games in the western conference finals they can make it an even 10 eliminate 
